COUNTY NUMBER,PRECINCT CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,BALLOTS CAST BLANK,U.S. Senator,U.S. Senator,U.S. Senator,U.S. Senator,U.S. Senator,U.S. Senator,U.S. Representative in Congress Dist. 6,U.S. Representative in Congress Dist. 6,U.S. Representative in Congress Dist. 6,U.S. Representative in Congress Dist. 6,U.S. Representative in Congress Dist. 6,U.S. Representative in Congress Dist. 7,U.S. Representative in Congress Dist. 7,U.S. Representative in Congress Dist. 7,U.S. Representative in Congress Dist. 7,U.S. Representative in Congress Dist. 7,Governor,Governor,Governor,Governor,Governor,State Senator Dist. 19,State Senator Dist. 19,State Senator Dist. 19,State Senator Dist. 19,State Senator Dist. 21,State Senator Dist. 21,State Senator Dist. 21,State Senator Dist. 21,State Senator Dist. 21,State Representative Dist. 19,State Representative Dist. 19,State Representative Dist. 19,State Representative Dist. 19,State Representative Dist. 19,State Representative Dist. 19,State Representative Dist. 21,State Representative Dist. 21,State Representative Dist. 21,State Representative Dist. 21,State Representative Dist. 21,State Representative Dist. 21,State Representative Dist. 21,Secretary of State,Secretary of State,Secretary of State,Secretary of State,Secretary of State,Attorney General,Attorney General,Attorney General,Attorney General,Attorney General,State Treasurer,State Treasurer,State Treasurer,State Treasurer,State Treasurer,Superintendent of Public Instruction,Superintendent of Public Instruction,Superintendent of Public Instruction,Superintendent of Public Instruction,Superintendent of Public Instruction,State Mine Inspector,State Mine Inspector,State Mine Inspector,State Mine Inspector,Corporation Commissioner,Corporation Commissioner,Corporation Commissioner,Corporation Commissioner,Corporation Commissioner,Corporation Commissioner,Corporation Commissioner,Clerk of the Superior Court,Clerk of the Superior Court,Clerk of the Superior Court,Clerk of the Superior Court,Justice of the Peace Prec. 1,Justice of the Peace Prec. 1,Justice of the Peace Prec. 1,Justice of the Peace Prec. 1,Justice of the Peace Prec. 2,Justice of the Peace Prec. 2,Justice of the Peace Prec. 2,Justice of the Peace Prec. 2,Justice of the Peace Prec. 3,Justice of the Peace Prec. 3,Justice of the Peace Prec. 3,Justice of the Peace Prec. 3,Justice of the Peace Prec. 4,Justice of the Peace Prec. 4,Justice of the Peace Prec. 4,Justice of the Peace Prec. 4,Justice of the Peace Prec. 5,Justice of the Peace Prec. 5,Justice of the Peace Prec. 5,Justice of the Peace Prec. 5,Justice of the Peace Prec. 6,Justice of the Peace Prec. 6,Justice of the Peace Prec. 6,Justice of the Peace Prec. 6,Constable Prec. 1,Constable Prec. 1,Constable Prec. 1,Constable Prec. 2,Constable Prec. 2,Constable Prec. 2,Constable Prec. 3,Constable Prec. 3,Constable Prec. 3,Constable Prec. 3,Constable Prec. 4,Constable Prec. 4,Constable Prec. 4,Constable Prec. 4,Constable Prec. 5,Constable Prec. 5,Constable Prec. 5,Constable Prec. 5,Constable Prec. 6,Constable Prec. 6,Constable Prec. 6,Retain Supreme Court Justice BEENE,Retain Supreme Court Justice BEENE,Retain Supreme Court Justice BEENE,Retain Supreme Court Justice BEENE,Retain Supreme Court Justice MONTGOMERY,Retain Supreme Court Justice MONTGOMERY,Retain Supreme Court Justice MONTGOMERY,Retain Supreme Court Justice MONTGOMERY,Retain Supreme Court Justice TIMMER,Retain Supreme Court Justice TIMMER,Retain Supreme Court Justice TIMMER,Retain Supreme Court Justice TIMMER,Judge of the Superior Court Div. 1,Judge of the Superior Court Div. 1,Judge of the Superior Court Div. 1,Judge of the Superior Court Div. 1,Judge of the Superior Court Div. 1,Judge of the Superior Court Div. 2,Judge of the Superior Court Div. 2,Judge of the Superior Court Div. 2,Judge of the Superior Court Div. 2,Judge of the Superior Court Div. 3,Judge of the Superior Court Div. 3,Judge of the Superior Court Div. 3,Judge of the Superior Court Div. 3,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,Palominas School Board Member Dist. 49,St. David School Board Member Dist. 21,St. David School Board Member Dist. 21,St. David School Board Member Dist. 21,St. David School Board Member Dist. 21,St. David School Board Member Dist. 21,St. David School Board Member Dist. 21,Sierra Vista School Board Member Dist. 68 (2 year term),Sierra Vista School Board Member Dist. 68 (2 year term),Sierra Vista School Board Member Dist. 68 (2 year term),Sierra Vista School Board Member Dist. 68 (2 year term),Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Sierra Vista School Board Member Dist. 68,Bowie Water District Board Member,Bowie Water District Board Member,Bowie Water District Board Member,Bowie Water District Board Member,Bowie Water District Board Member,Bowie Water District Board Member,Bowie Water District Board Member,Bowie Water District Board Member,Mayor City of Sierra Vista,Mayor City of Sierra Vista,Mayor City of Sierra Vista,Mayor City of Sierra Vista,Mayor City of Sierra Vista,Mayor City of Sierra Vista,Council Member City of Sierra Vista,Council Member City of Sierra Vista,Council Member City of Sierra Vista,Council Member City of Sierra Vista,Council Member City of Sierra Vista,Council Member City of Sierra Vista,Council Member City of Sierra Vista,Mayor Town of Huachuca City,Mayor Town of Huachuca City,Mayor Town of Huachuca City,Mayor Town of Huachuca City,Council Member Town of Huachuca City,Council Member Town of Huachuca City,Council Member Town of Huachuca City,Council Member Town of Huachuca City,Council Member Town of Huachuca City,Council Member Town of Huachuca City,PROPOSITION 128,PROPOSITION 128,PROPOSITION 128,PROPOSITION 128,PROPOSITION 129,PROPOSITION 129,PROPOSITION 129,PROPOSITION 129,PROPOSITION 130,PROPOSITION 130,PROPOSITION 130,PROPOSITION 130,PROPOSITION 131,PROPOSITION 131,PROPOSITION 131,PROPOSITION 131,PROPOSITION 132,PROPOSITION 132,PROPOSITION 132,PROPOSITION 132,PROPOSITION 209,PROPOSITION 209,PROPOSITION 209,PROPOSITION 209,PROPOSITION 211,PROPOSITION 211,PROPOSITION 211,PROPOSITION 211,PROPOSITION 308,PROPOSITION 308,PROPOSITION 308,PROPOSITION 308,PROPOSITION 309,PROPOSITION 309,PROPOSITION 309,PROPOSITION 309,PROPOSITION 310,PROPOSITION 310,PROPOSITION 310,PROPOSITION 310,PROPOSITION 420 (AMA Willcox Basin),PROPOSITION 420 (AMA Willcox Basin),PROPOSITION 420 (AMA Willcox Basin),PROPOSITION 420 (AMA Willcox Basin),PROPOSITION 421 (City of Bisbee),PROPOSITION 421 (City of Bisbee),PROPOSITION 421 (City of Bisbee),PROPOSITION 421 (City of Bisbee),PROPOSITION 422 (AMA Douglas Basin),PROPOSITION 422 (AMA Douglas Basin),PROPOSITION 422 (AMA Douglas Basin),PROPOSITION 422 (AMA Douglas Basin),Benson School Dist. 09 Question (Override),Benson School Dist. 09 Question (Override),Benson School Dist. 09 Question (Override),Benson School Dist. 09 Question (Override),Bisbee School School Dist. 02 Question (Override),Bisbee School School Dist. 02 Question (Override),Bisbee School School Dist. 02 Question (Override),Bisbee School School Dist. 02 Question (Override),Willcox School Dist. 13 Question (Bond),Willcox School Dist. 13 Question (Bond),Willcox School Dist. 13 Question (Bond),Willcox School Dist. 13 Question (Bond)
,3,03 BE SAN PEDRO,1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,4,04 BI BISBEE,1299,134,0,45,85,3,0,0,1,0,0,0,0,0,52,80,1,0,1,50,82,0,0,1,0,0,0,0,55,76,1,0,1,0,0,0,0,0,0,49,44,76,78,2,0,17,48,84,0,0,1,50,81,0,0,2,56,75,0,0,2,51,81,0,0,1,89,6,0,38,47,51,78,73,0,0,17,84,6,0,43,104,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,38,0,18,69,41,0,23,78,34,0,21,35,63,1,0,34,85,3,0,45,83,5,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,95,0,4,68,57,0,8,77,49,0,7,55,69,0,9,60,66,0,7,112,16,0,5,104,24,0,5,79,50,0,4,58,72,0,3,80,46,0,7,0,0,0,0,82,36,0,3,88,33,0,3,0,0,0,0,79,45,0,9,0,0,0,0
,4,04 BI BISBEE,1299,854,0,124,719,8,0,0,3,0,0,0,0,0,140,708,0,0,6,130,718,1,0,4,0,0,0,0,138,708,0,0,7,0,0,0,0,0,0,124,127,663,645,0,0,147,122,720,1,0,10,134,711,0,0,8,155,684,1,0,13,132,706,2,0,13,322,60,0,471,125,126,687,658,0,0,110,320,31,0,502,738,7,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,234,0,245,238,392,0,223,399,198,0,256,105,497,4,1,246,428,18,2,405,427,13,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,676,0,44,267,538,0,48,401,400,0,52,349,452,0,52,168,637,2,46,756,67,0,30,762,55,0,36,665,155,0,33,147,676,0,30,616,194,0,43,0,0,0,0,617,118,0,32,606,107,0,34,0,0,0,0,630,160,0,63,0,0,0,0
,4,04 BI BISBEE,1299,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2,0,0,0,1,0,0,1,0,0,2,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
,5,05 BI DON LUIS,1350,160,0,101,58,1,0,0,0,0,0,0,0,0,108,51,0,0,1,104,55,1,0,0,0,0,0,0,107,52,1,0,0,0,0,0,0,0,0,101,101,53,56,1,0,8,104,55,0,0,1,107,53,0,0,0,110,48,1,0,1,101,58,0,0,1,131,12,0,17,107,102,58,47,1,0,5,135,10,0,15,127,8,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,24,0,10,120,28,0,12,124,25,0,11,73,73,0,0,14,134,4,0,22,133,3,0,24,1,2,1,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,98,0,2,89,67,0,4,88,70,0,2,77,80,0,3,81,78,0,1,121,38,0,1,112,46,0,2,60,97,0,3,100,59,0,1,71,89,0,0,0,0,0,0,63,61,0,1,0,0,0,0,0,0,0,0,84,70,0,2,0,0,0,0
,5,05 BI DON LUIS,1350,683,0,158,502,18,1,0,4,0,0,0,0,0,200,475,1,0,7,178,491,2,1,11,0,0,0,0,197,472,2,0,12,0,0,0,0,0,0,168,185,421,426,1,0,165,168,501,3,0,11,186,481,3,0,13,204,465,2,0,12,184,489,2,0,8,376,32,0,275,179,166,463,438,1,0,119,381,25,0,277,573,12,1,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,387,149,0,147,335,198,1,149,417,122,0,144,155,389,5,1,133,442,13,0,228,426,19,0,238,0,0,0,0,1,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,482,1,36,278,365,0,40,357,285,0,41,276,374,0,33,243,402,0,38,580,77,0,26,552,107,0,24,436,223,1,23,211,449,0,23,426,228,1,28,0,0,0,0,362,158,0,20,0,0,0,0,0,0,0,0,454,194,0,30,0,0,0,0
,5,05 BI DON LUIS,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6,06 BI WARREN,1377,143,0,91,48,4,0,0,0,0,0,0,0,0,96,46,0,0,1,93,49,0,0,1,0,0,0,0,94,49,0,0,0,0,0,0,0,0,0,90,93,47,47,0,0,9,92,50,1,0,0,96,46,0,0,1,98,45,0,0,0,93,50,0,0,0,123,7,0,13,93,90,48,45,0,0,10,121,5,0,17,97,7,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,43,0,19,75,47,0,21,75,45,0,23,50,63,3,0,27,104,4,0,35,105,3,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,90,0,4,80,56,0,7,84,53,0,6,56,83,0,4,77,59,0,7,106,35,0,2,93,45,0,5,56,85,0,2,81,59,0,3,74,64,0,5,0,0,0,0,67,52,0,2,7,8,0,1,0,0,0,0,80,60,0,3,0,0,0,0
,6,06 BI WARREN,1377,825,0,164,634,17,3,0,7,0,0,0,0,0,221,586,3,0,15,189,622,5,0,9,0,0,0,0,204,595,3,1,22,0,0,0,0,0,0,188,185,563,541,4,0,169,182,623,3,0,17,187,612,5,0,21,235,560,4,1,25,200,601,3,0,21,426,35,0,364,179,177,580,571,4,0,139,439,21,0,365,676,17,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,203,0,177,350,294,0,181,465,178,0,182,126,491,8,0,200,484,16,0,325,494,15,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,626,0,39,312,479,0,34,465,322,2,36,318,466,0,41,234,548,1,42,716,89,0,20,701,95,0,29,572,229,0,24,183,619,0,23,542,245,0,38,0,0,0,0,519,182,0,29,40,21,0,8,0,0,0,0,562,220,0,43,0,0,0,0
,6,06 BI WARREN,1377,3,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,3,2,0,0,0,0,1,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,2,0,0,1,2,0,0,3,0,0,0,2,1,0,0,2,0,0,1,0,3,0,0,2,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
,7,07 BOWIE,279,63,0,47,13,2,1,0,0,52,8,3,0,0,0,0,0,0,0,48,12,2,0,1,58,1,0,4,0,0,0,0,0,53,50,10,2,0,11,0,0,0,0,0,0,0,48,14,1,0,0,52,10,1,0,0,53,8,2,0,0,53,9,1,0,0,58,2,0,3,52,50,11,6,2,0,5,58,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,49,43,16,0,4,39,16,0,8,42,15,0,6,35,17,4,0,7,52,3,0,8,51,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,18,16,19,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,0,2,35,27,0,1,34,26,0,3,29,33,0,1,37,23,0,3,38,22,0,3,34,24,0,5,18,40,0,5,50,7,0,6,26,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7,07 BOWIE,279,84,0,43,36,5,0,0,0,55,26,0,0,3,0,0,0,0,0,48,34,1,0,1,69,1,0,14,0,0,0,0,0,53,51,24,1,0,39,0,0,0,0,0,0,0,48,33,1,0,2,53,30,0,0,1,56,26,0,0,2,55,29,0,0,0,69,1,0,14,44,51,28,26,0,0,19,71,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,77,50,21,0,13,52,18,0,14,55,14,0,15,31,35,1,0,17,62,1,0,21,64,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,26,29,31,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,58,0,2,47,37,0,0,45,34,0,5,33,46,0,5,39,42,0,3,59,21,0,4,53,27,0,4,40,41,0,3,39,42,0,3,36,43,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,7,07 BOWIE,279,9,0,5,3,1,0,0,0,7,2,0,0,0,0,0,0,0,0,6,3,0,0,0,8,0,0,1,0,0,0,0,0,8,7,1,0,0,2,0,0,0,0,0,0,0,5,4,0,0,0,6,3,0,0,0,6,3,0,0,0,7,2,0,0,0,8,0,0,1,7,6,3,1,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,5,3,0,1,5,3,0,1,5,3,0,1,5,3,0,0,1,7,0,0,2,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,1,0,0,5,4,0,0,6,3,0,0,6,3,0,0,6,3,0,0,7,2,0,0,4,5,0,0,8,1,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,8,08 COCHISE STRONGHOLD,1644,377,0,304,63,10,0,0,0,321,52,2,0,2,0,0,0,0,0,315,60,2,0,0,352,9,0,16,0,0,0,0,0,323,310,55,14,0,52,0,0,0,0,0,0,0,313,57,3,0,4,308,61,3,0,5,328,45,1,0,3,322,50,1,0,4,355,3,0,19,317,317,51,44,2,0,23,355,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,353,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353,2,0,22,0,0,0,0,0,0,0,287,70,0,20,276,79,0,22,281,72,0,24,112,219,7,0,39,330,5,0,42,335,5,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,230,0,8,225,145,0,7,229,136,0,12,184,183,0,10,235,135,0,7,251,121,0,5,239,129,0,9,82,292,0,3,268,103,0,6,126,246,0,5,162,209,0,3,0,0,0,0,0,3,0,0,5,9,0,0,0,0,0,0,0,1,0,0
,8,08 COCHISE STRONGHOLD,1644,855,1,469,352,27,0,1,6,525,308,3,0,19,0,0,0,0,0,495,337,4,0,19,592,20,0,243,0,0,0,0,0,434,456,318,3,0,499,0,0,0,0,0,0,0,480,342,2,0,31,489,332,1,0,33,522,297,0,0,36,491,338,1,0,25,613,24,0,218,454,472,311,277,0,0,196,604,20,1,230,0,0,0,0,0,0,0,0,0,0,0,0,602,26,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,20,0,236,0,0,0,0,0,0,0,541,164,1,149,478,223,0,154,541,161,0,153,248,364,3,0,240,551,10,1,293,557,9,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,543,1,42,465,342,2,46,484,317,0,54,420,401,0,34,470,349,1,35,656,167,0,32,647,178,0,30,348,478,0,29,444,380,0,31,386,434,0,35,499,324,0,19,0,0,0,0,7,6,0,0,8,11,0,1,0,0,0,0,0,0,0,0
,8,08 COCHISE STRONGHOLD,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,9,09 DO CALVARY,1532,90,0,34,55,0,0,0,1,0,0,0,0,0,42,48,0,0,0,41,48,1,0,0,71,2,0,17,0,0,0,0,0,57,52,49,0,0,22,0,0,0,0,0,0,0,41,49,0,0,0,41,48,0,0,1,43,46,0,0,1,37,53,0,0,0,71,3,0,16,47,43,49,33,0,0,8,72,1,0,17,0,0,0,0,82,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,22,0,5,62,22,0,6,65,19,0,6,40,40,0,0,10,77,1,0,12,79,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,51,0,3,50,37,0,3,53,33,0,4,39,48,0,3,51,36,0,3,70,18,0,2,62,24,0,4,58,30,0,2,49,39,0,2,49,40,0,1,0,0,0,0,0,0,0,0,44,44,0,2,0,0,0,0,0,0,0,0,0,0,0,0
,9,09 DO CALVARY,1532,519,0,71,439,8,0,0,1,0,0,0,0,0,95,422,0,0,2,87,427,0,1,3,263,26,0,229,0,0,0,0,0,110,104,409,7,0,406,0,0,0,0,0,0,0,79,432,0,0,7,101,406,0,0,11,93,415,0,0,10,95,410,0,1,12,288,26,0,204,88,63,385,291,1,0,208,284,26,0,208,0,0,0,0,478,15,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,156,0,70,287,164,0,67,308,137,0,73,136,291,5,0,86,386,13,0,119,374,12,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,344,1,30,189,295,0,34,246,241,1,30,181,302,0,35,208,281,0,29,412,84,1,21,373,112,0,33,351,146,0,21,129,360,0,29,240,251,1,26,0,0,0,0,0,0,0,0,252,242,0,24,0,0,0,0,0,0,0,0,0,0,0,0
